Date,Dialer,Agent,COID,AID,Campaign,Company,Phone,Included on Output File,Submitted As,Passed Type,Incentive Value,Coaching Notes
1/11/2017,F,Anne Peabody,003G000000rdtazIAA,001G000000gwolvIAA,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Getachew C Mekasha MD,2028651881,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anne Peabody,003A000000fYuHsIAK,001A000000W9JyQIAV,OTM Responder - 2017 Jan Houston Dinner Seminar,Houston Gastrointestinal /Liver,7137731800,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anne Peabody,003G000002LDRGRIA5,001G000001qkt4JIAQ,OTM Responder - 2017 Jan Houston Dinner Seminar,Asma Khan MD,8326783530,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anne Peabody,003G0000014efO8IAI,001G000000hOm6CIAS,OTM Responder - 2017 Jan Houston Dinner Seminar,Richard Rees,7139877791,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anne Peabody,003G000002YeMxPIAV,001G000001zSU1rIAG,OTM Responder - 2017 Jan Memphis Dinner Seminar,Southaven Foot Clinic,6623497333,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anne Peabody,003A000000fZXTgIAO,001A000000W8MlQIAV,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Henry A Pretus MD APMC,5042072222,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anne Peabody,003G000002JuO4bIAF,001G000001qSS2AIAW,OTM Responder - 2017 Jan Orlando Dinner Seminar,Orlando Wellness,4079013621,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anne Peabody,003G0000017RBcEIAW,001A000000W9FdVIAV,OTM Responder - 2017 Jan Orlando Dinner Seminar,Bornstein Podiatry Associates,4078574206,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anne Peabody,003G0000017RB4JIAW,001A000000W8w53IAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Heart Of The Villages,3526742080,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anne Peabody,003G000002LDlHXIA1,001G000001qkvh5IAA,OTM Responder - 2017 Jan Seattle Dinner Seminar,Bel-Red Sleep Diagnostic Center,4254518417,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anthony Ryan,003A000000e7XlsIAE,001A000000W8u9dIAB,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Abdul G Chaudry MD,3013222127,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anthony Ryan,003A000000fYjtoIAC,001A000000W91pwIAB,OTM Responder - 2017 Jan Memphis Dinner Seminar,P Reddy Tukivakala MD,8703387441,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anthony Ryan,003A000000e8s1qIAA,001A000000OqzxYIAR,OTM Responder - 2017 Jan Orlando Dinner Seminar,Frame Internal Medicine,4079332445,x,Registered,Registered,$3.50 ,
1/11/2017,F,Anthony Ryan,003G000001zauoWIAQ,001G000001c4OuSIAU,OTM Responder - 2017 Jan Seattle Dinner Seminar,North Seattle Natural Medicine,2066295180,x,Registered,Registered,$3.50 ,
1/11/2017,F,Barnaby Thomas,003G0000017RBdfIAG,001A000000W8QlKIAV,OTM Responder - 2017 Jan Orlando Dinner Seminar,Gerardo A Rojas MD,4075174827,x,Registered,Registered,$3.50 ,
1/11/2017,F,Barnaby Thomas,003A000000Pzy0fIAB,001A000000W8rHLIAZ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Premier Walk-In Clinic,8636443400,x,Registered,Registered,$3.50 ,
1/11/2017,F,Debora Fleury,003A000000e7b6GIAQ,001A000000W8raAIAR,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Fort Myer Radar Clinic DER,7036963630,x,Registered,Registered,$3.50 ,
1/11/2017,F,Gerard Pitts,003G000002LDTu0IAH,001G000001qkxbIIAQ,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Bay St Louis Internal Medicine,2285752929,x,Registered,Registered,$3.50 ,
1/11/2017,F,Gerard Pitts,003G000001dV5IeIAK,001G000001JAXl5IAH,OTM Responder - 2017 Jan Orlando Dinner Seminar,Piecar Community Healthcare,4077048724,x,Registered,Registered,$3.50 ,
1/11/2017,F,John Bonetti,003A000000e6rE1IAI,001A000000W8YM3IAN,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Boisey O Barnes MD,2025542679,x,Registered,Registered,$3.50 ,
1/11/2017,F,John Bonetti,003G000002LDlQRIA1,001G000001qkogSIAQ,OTM Responder - 2017 Jan Memphis Dinner Seminar,Methodist Minor Medical Center,9017223152,x,Registered,Registered,$3.50 ,
1/11/2017,F,John Bonetti,003A000000e8llDIAQ,001A000000W8UDiIAN,OTM Responder - 2017 Jan Memphis Dinner Seminar,Health & Wellness Center,6623573264,x,Registered,Registered,$3.50 ,
1/11/2017,F,John Bonetti,003A000000bk3IGIAY,001A000000W9JLXIA3,OTM Responder - 2017 Jan Orlando Dinner Seminar,KSC Cardiology,8635081101,x,Registered,Registered,$3.50 ,
1/11/2017,F,John Bonetti,003G0000013VOkCIAW,001G000000pHjZlIAK,OTM Responder - 2017 Jan San Jose Dinner Seminar,Sleep Medicine Neurology,4082475337,x,Registered,Registered,$3.50 ,
1/11/2017,F,John Bonetti,003G000001HvXtuIAF,001G0000010lvjEIAQ,OTM Responder - 2017 Jan Seattle Dinner Seminar,SageMed,4256819310,x,Registered,Registered,$3.50 ,
1/11/2017,F,Johanna Dejong,003G000001Xkf2yIAB,001G0000017Yb67IAC,OTM Responder - 2017 Jan Houston Dinner Seminar,Dr A Family Clinic PLLC,7636705849,x,Registered,Registered,$3.50 ,
1/11/2017,F,Johanna Dejong,003A000000gbNQDIA2,001A000000W9Ip2IAF,OTM Responder - 2017 Jan San Jose Dinner Seminar,For Women by Women,4088711885,x,Registered,Registered,$3.50 ,
1/11/2017,F,Johanna Dejong,003G0000013VPKhIAO,001G000000pHjyzIAC,OTM Responder - 2017 Jan Seattle Dinner Seminar,Medea Karr,2067344981,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jeff Grygiel,003A000000e7U8dIAE,001A000000W9IcLIAV,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Richard P Delaney MD,3019623311,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jeff Grygiel,003G00000198tTjIAI,001G000000ufdZ0IAI,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Pankaj Lal MD PC DBA Capital Cardiac Care,3015697135,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jeff Grygiel,003A000000fYpYkIAK,001A000000W9IYfIAN,OTM Responder - 2017 Jan Houston Dinner Seminar,Center For Primary Care Spec,4099330733,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jeff Grygiel,003G000002LDmZGIA1,001G000001qkqDdIAI,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Preventive Medicine,5045222230,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jeff Grygiel,003G000002LDnGOIA1,001G000001qkxhvIAA,OTM Responder - 2017 Jan Orlando Dinner Seminar,Bayoan D Martinez-Cruz MD,3527506650,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jeff Grygiel,003A000000fzQlOIAU,001A000000W8ZiMIAV,OTM Responder - 2017 Jan Seattle Dinner Seminar,East Hill Medical Clinic,2538522770,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jim McGonigle,003A000000e6v9bIAA,001A000000W8QL9IAN,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Henry B Marsh MD,2028827000,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jim McGonigle,003A000000e7XDLIA2,001A000000W92okIAB,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Virender P Singh MD PA,2022513427,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jim McGonigle,003G0000013VJl8IAG,001G000000pHetYIAS,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Doctors Same Day Surgery Center,5043280000,x,Registered,Registered,$3.50 ,
1/11/2017,F,Jim McGonigle,003A000000hcECYIA2,001A000000W9CXVIA3,OTM Responder - 2017 Jan Orlando Dinner Seminar,Skin Surgery Center,4073394441,x,Registered,Registered,$3.50 ,
1/11/2017,F,Kevin Clinton,003A000000e7V1AIAU,001A000000W8W3dIAF,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Chin C Hsu MD,3017794334,x,Registered,Registered,$3.50 ,
1/11/2017,F,Kevin Clinton,003G000002c0BE0IAM,001G000001qktNYIAY,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Kiran Zaveri MD,5043535500,x,Registered,Registered,$3.50 ,
1/11/2017,F,Kevin Clinton,003G000002LDfLoIAL,001G000001qkw7IIAQ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Neurology & Neurodiagnostics,4072503290,x,Registered,Registered,$3.50 ,
1/11/2017,F,Kim Warnick,003A000000e8mWfIAI,001A000000W8fuLIAR,OTM Responder - 2017 Jan Memphis Dinner Seminar,Hope Primary Care,9018720023,x,Registered,Registered,$3.50 ,
1/11/2017,F,Kim Warnick,003G000002CFAbXIAX,001G000001m2m1eIAA,OTM Responder - 2017 Jan Orlando Dinner Seminar,Specialty Imaging Services,4076787333,x,Registered,Registered,$3.50 ,
1/11/2017,F,Kim Warnick,003A000000fzSPlIAM,001A000000W96HZIAZ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Jagat B Satia MD Inc,4083582631,x,Registered,Registered,$3.50 ,
1/11/2017,F,Lauren Gerry,003A000000fYqxCIAS,001A000000W92iEIAR,OTM Responder - 2017 Jan Houston Dinner Seminar,Wigberto Soto MD,2814841106,x,Registered,Registered,$3.50 ,
1/11/2017,F,Lauren Gerry,003G0000024itfvIAA,001A000000OqyEJIAZ,OTM Responder - 2017 Jan Houston Dinner Seminar,Childrens Clinic Family Psychiatry,2815540123,x,Registered,Registered,$3.50 ,
1/11/2017,F,Lauren Gerry,003A000000fYc4gIAC,001A000000W9HDRIA3,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Internal Medicine Associates,9858738057,x,Registered,Registered,$3.50 ,
1/11/2017,F,Mitch Adams,003G0000012gd5QIAQ,001A000000W8uziIAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Podiatry Center,8636761710,x,Registered,Registered,$3.50 ,
1/11/2017,F,Mitch Adams,003G000001zb0i6IAA,001G000001c4Q9WIAU,OTM Responder - 2017 Jan San Jose Dinner Seminar,Clarence Allegakoen MD,6507934207,x,Registered,Registered,$3.50 ,
1/11/2017,F,Robyn Davis,003A000000bk2MQIAY,001A000000W98NDIAZ,OTM Responder - 2017 Jan Houston Dinner Seminar,The Pediatric Cottage,7136973030,x,Registered,Registered,$3.50 ,
1/11/2017,F,Robyn Davis,003A000000Pzo0SIAR,001G000000gwtPOIAY,OTM Responder - 2017 Jan Memphis Dinner Seminar,Wilson And Dowling Primary Care,9013772974,x,Registered,Registered,$3.50 ,
1/11/2017,F,Robyn Davis,003A000000fzOPtIAM,001A000000W96xuIAB,OTM Responder - 2017 Jan San Jose Dinner Seminar,Ricardo E Aguirre MD Inc,9257340490,x,Registered,Registered,$3.50 ,
1/11/2017,F,Ryan Fish,003G0000013qLSiIAM,001A000000W91MkIAJ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Anita Mathur MD Pediatrics Inc,3867747337,x,Registered,Registered,$3.50 ,
1/11/2017,F,Ryan Fish,003G000002LDkbCIAT,001G000001qkugHIAQ,OTM Responder - 2017 Jan Houston Dinner Seminar,Gaddiel D Rios MD,2819449095,x,Registered,Registered,$3.50 ,
1/11/2017,F,Ryan Fish,003A000000fYYwdIAG,001A000000W97KTIAZ,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Charles Simonson MD,5043475435,x,Registered,Registered,$3.50 ,
1/12/2017,F,Anne Peabody,003A000000fYNzeIAG,001A000000W9KIxIAN,OTM Responder - 2017 Jan Houston Dinner Seminar,First Family Medicine Assn,2814285542,x,Registered,Registered,$3.50 ,
1/12/2017,F,Anne Peabody,003A000000cIdL3IAK,001A000000W8YWuIAN,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Ahmad A Haidar MD,6017994777,x,Registered,Registered,$3.50 ,
1/12/2017,F,Anne Peabody,003A000000fzJlUIAU,001A000000W9IpfIAF,OTM Responder - 2017 Jan San Jose Dinner Seminar,Dyron J Jue MD,4082800755,x,Registered,Registered,$3.50 ,
1/12/2017,F,Anne Peabody,003A000000fzMLMIA2,001A000000W8sO5IAJ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Michael E Kan MD,4082052959,x,Registered,Registered,$3.50 ,
1/12/2017,F,Anne Peabody,003A000000fzUXbIAM,001A000000W9JEWIA3,OTM Responder - 2017 Jan San Jose Dinner Seminar,Natesan Rama MD,2098359029,x,Registered,Registered,$3.50 ,
1/12/2017,F,Anthony Ryan,003A000000fYgchIAC,001A000000W9DGLIA3,OTM Responder - 2017 Jan New Orleans Dinner Seminar,John E Guillory MD,9857642316,x,Registered,Registered,$3.50 ,
1/12/2017,F,Anthony Ryan,003G0000013qGJjIAM,001A000000W9FFuIAN,OTM Responder - 2017 Jan Orlando Dinner Seminar,Premier Infectious Disease Care,3214223660,x,Registered,Registered,$3.50 ,
1/12/2017,F,Barnaby Thomas,003G000002LDdoiIAD,001G000001qkschIAA,OTM Responder - 2017 Jan Memphis Dinner Seminar,My NP Family Health & Wellness,9017296490,x,Registered,Registered,$3.50 ,
1/12/2017,F,Barnaby Thomas,003G000001JAFnqIAH,001G0000011TPd2IAG,OTM Responder - 2017 Jan Orlando Dinner Seminar,Amr Badawy MD,4079854700,x,Registered,Registered,$3.50 ,
1/12/2017,F,Debora Fleury,003G000000sMcJdIAK,001G000000hP7QEIA0,OTM Responder - 2017 Jan Houston Dinner Seminar,Neurocare Partners PLLC,8554577463,x,Registered,Registered,$3.50 ,
1/12/2017,F,Debora Fleury,003G000002LDmEGIA1,001G000001qktX9IAI,OTM Responder - 2017 Jan Memphis Dinner Seminar,Desoto Primary Care Associates,6627725222,x,Registered,Registered,$3.50 ,
1/12/2017,F,Debora Fleury,003G000001SrcVbIAJ,001G000001C9JO8IAN,OTM Responder - 2017 Jan San Jose Dinner Seminar,Dai Kim MD,4082751234,x,Registered,Registered,$3.50 ,
1/12/2017,F,Gerard Pitts,003A000000boUIuIAM,001A000000W8sBXIAZ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Jorge J Perez MD,4078965741,x,Registered,Registered,$3.50 ,
1/12/2017,F,Gerard Pitts,003G0000013qFZxIAM,001A000000W9BLlIAN,OTM Responder - 2017 Jan Orlando Dinner Seminar,Central Florida Foot Clinic,4072400002,x,Registered,Registered,$3.50 ,
1/12/2017,F,John Bonetti,003A000000fYsEEIA0,001A000000W9LqUIAV,OTM Responder - 2017 Jan Houston Dinner Seminar,Antonio Garcia MD,7136920593,x,Registered,Registered,$3.50 ,
1/12/2017,F,John Bonetti,003G000002LDp5hIAD,001G000001qksa4IAA,OTM Responder - 2017 Jan Orlando Dinner Seminar,Valencia Neurospina Center,3523919057,x,Registered,Registered,$3.50 ,
1/12/2017,F,John Bonetti,003G000002YbOESIA3,001G000001yfp5hIAA,OTM Responder - 2017 Jan Orlando Dinner Seminar,Family Urgent Care,3865068555,x,Registered,Registered,$3.50 ,
1/12/2017,F,Johanna Dejong,003A000000fYTNZIA4,001A000000W9BzOIAV,OTM Responder - 2017 Jan Houston Dinner Seminar,Pediatric Consultants,7134778888,x,Registered,Registered,$3.50 ,
1/12/2017,F,Johanna Dejong,003G000002YdfaiIAB,001G000001yhlcTIAQ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Vankat Aachi Md,4086578929,x,Registered,Registered,$3.50 ,
1/12/2017,F,Johanna Dejong,003A000000fzKW8IAM,001A000000W8tfbIAB,OTM Responder - 2017 Jan San Jose Dinner Seminar,Chaplin L Liu MD,5108959505,x,Registered,Registered,$3.50 ,
1/12/2017,F,Jim McGonigle,003A000000e8nocIAA,001A000000W8O1vIAF,OTM Responder - 2017 Jan Memphis Dinner Seminar,Mark Shermer MD,9017620504,x,Registered,Registered,$3.50 ,
1/12/2017,F,Kevin Clinton,003A000000e8q9bIAA,001A000000W8cgiIAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Advanced Foot & Ankle Cetral Florida,4075217999,x,Registered,Registered,$3.50 ,
1/12/2017,F,Kevin Clinton,003G000001UHxqGIAT,001G000001Cw2IQIAZ,OTM Responder - 2017 Jan Seattle Dinner Seminar,Seattle Vascular Surgery,2063222000,x,Registered,Registered,$3.50 ,
1/12/2017,F,Kim Warnick,003A000000fzTXjIAM,001A000000W9FzbIAF,OTM Responder - 2017 Jan San Jose Dinner Seminar,Wen-Jung Lin MD,6509661448,x,Registered,Registered,$3.50 ,
1/12/2017,F,Lauren Gerry,003A000000gbPuTIAU,001A000000W95rEIAR,OTM Responder - 2017 Jan San Jose Dinner Seminar,Sharon D Washington MD,2098363384,x,Registered,Registered,$3.50 ,
1/12/2017,F,Lauren Gerry,003G000002LDniuIAD,001G000001qkrNPIAY,OTM Responder - 2017 Jan Seattle Dinner Seminar,10 Minute Walk In Clinic,3604358262,x,Registered,Registered,$3.50 ,
1/12/2017,F,Mitch Adams,003G0000013VOFDIA4,001G000000pHjKCIA0,OTM Responder - 2017 Jan San Jose Dinner Seminar,Alok Bhattacharyya MD,5107912442,x,Registered,Registered,$3.50 ,
1/12/2017,F,Mitch Adams,003A000000gbJdzIAE,001A000000W94zUIAR,OTM Responder - 2017 Jan San Jose Dinner Seminar,Andrew A Hsu MD,4087390070,x,Registered,Registered,$3.50 ,
1/12/2017,F,Ryan Fish,003G000002LDotmIAD,001G000001qkvvSIAQ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Arti Pediatrics,4084629261,x,Registered,Registered,$3.50 ,
1/12/2017,F,Ryan Fish,003G000002LDpqmIAD,001G000001qkxxgIAA,OTM Responder - 2017 Jan Memphis Dinner Seminar,Marion Minor Medical,8705592314,x,Registered,Registered,$3.50 ,
1/12/2017,F,Ryan Fish,003A000000czETAIA2,001A000000W8YSCIA3,OTM Responder - 2017 Jan San Jose Dinner Seminar,Rebecca B Phan MD,4089299211,x,Registered,Registered,$3.50 ,
1/13/2017,F,Adam Hershkowitz,003A000000cKfCbIAK,001A000000W98tsIAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Mark S Davids DPM,3867367636,x,Registered,Registered,$3.50 ,
1/13/2017,F,Adam Hershkowitz,003G000002LDmBiIAL,001G000001qkvjzIAA,OTM Responder - 2017 Jan San Jose Dinner Seminar,Global Cancer Research Institute,4083849284,x,Registered,Registered,$3.50 ,
1/13/2017,F,Anne Peabody,003A000000fYjujIAC,001A000000W908LIAR,OTM Responder - 2017 Jan Memphis Dinner Seminar,Bennett L Rudorfer MD,8707322398,x,Registered,Registered,$3.50 ,
1/13/2017,F,Anne Peabody,003A000000e8uMAIAY,001A000000W8ak1IAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Sidi A Elalaoui MD,4073431284,x,Registered,Registered,$3.50 ,
1/13/2017,F,Anne Peabody,003A000000fxX2TIAU,001G000000gwtIeIAI,OTM Responder - 2017 Jan Orlando Dinner Seminar,Orlando Heart & Vascular Center,4074827788,x,Registered,Registered,$3.50 ,
1/13/2017,F,Anthony Ryan,003G000001gYTrhIAG,001G000001KN0XOIA1,OTM Responder - 2017 Jan San Jose Dinner Seminar,Patterson Urgent Care Inc,2098923111,x,Registered,Registered,$3.50 ,
1/13/2017,F,Barnaby Thomas,003A000000fYc5IIAS,001A000000W9GmpIAF,OTM Responder - 2017 Jan New Orleans Dinner Seminar,David A Beary MD,5043408544,x,Registered,Registered,$3.50 ,
1/13/2017,F,Johanna Dejong,003G000001A64uaIAB,001G000000vLarxIAC,OTM Responder - 2017 Jan Orlando Dinner Seminar,Aneesa Ahmad MD PA,4073315437,x,Registered,Registered,$3.50 ,
1/13/2017,F,Johanna Dejong,003G0000013VEyeIAG,001G000000pHbpiIAC,OTM Responder - 2017 Jan Memphis Dinner Seminar,North Memphis Medical Center,9013880404,x,Registered,Registered,$3.50 ,
1/13/2017,F,Johanna Dejong,003A000000fYsAwIAK,001A000000W92zcIAB,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Orleans Cardiovascular Assocs,5048218158,x,Registered,Registered,$3.50 ,
1/13/2017,F,Johanna Dejong,003G0000013VOEvIAO,001G000000pHjJyIAK,OTM Responder - 2017 Jan San Jose Dinner Seminar,Pradeep Kumar MD,5107909300,x,Registered,Registered,$3.50 ,
1/13/2017,F,Jeff Grygiel,003G000002LDpoVIAT,001G000001qkxY7IAI,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Tots Tweens & Teens Children Clinic,5048752340,x,Registered,Registered,$3.50 ,
1/13/2017,F,Jeff Grygiel,003G0000013qGjrIAE,001A000000W9DmSIAV,OTM Responder - 2017 Jan Orlando Dinner Seminar,Associated Dermatologist,3866723111,x,Registered,Registered,$3.50 ,
1/13/2017,F,Jeff Grygiel,003A000000cKn5xIAC,001A000000W8OBkIAN,OTM Responder - 2017 Jan Orlando Dinner Seminar,Neurology Care Center,4076282273,x,Registered,Registered,$3.50 ,
1/13/2017,F,Jeff Grygiel,003G000002LDlPIIA1,001G000001qkz8CIAQ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Aju George MD PA,4072263335,x,Registered,Registered,$3.50 ,
1/13/2017,F,Jeff Grygiel,003G000002YdwvSIAR,001G000001zSEHVIA4,OTM Responder - 2017 Jan Orlando Dinner Seminar,Procare Health Center,4078510980,x,Registered,Registered,$3.50 ,
1/13/2017,F,Jeff Grygiel,003A000000fzN3PIAU,001A000000W9KJtIAN,OTM Responder - 2017 Jan San Jose Dinner Seminar,Robert M Acosta DO,2098341443,x,Registered,Registered,$3.50 ,
1/13/2017,F,Jeff Grygiel,003A000000bkIDFIA2,001A000000W8w5JIAR,OTM Responder - 2017 Jan Memphis Dinner Seminar,Willyn T Jenkins MD,9015420600,x,Registered,Registered,$3.50 ,
1/13/2017,F,Jim McGonigle,003G0000013VJofIAG,001G000000pHevXIAS,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Medical Center Gentilly,5042441991,x,Registered,Registered,$3.50 ,
1/13/2017,F,Jim McGonigle,003A000000fzOAcIAM,001A000000W8pMLIAZ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Alexander S Korsunsky MD,4085170560,x,Registered,Registered,$3.50 ,
1/13/2017,F,Lauren Gerry,003A000000e8kk2IAA,001A000000W8sOSIAZ,OTM Responder - 2017 Jan Memphis Dinner Seminar,Arrhythmia Consultants,9012742643,x,Registered,Registered,$3.50 ,
1/13/2017,F,Paul Gallant,003A000000bkIczIAE,001A000000W8mefIAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Neurocare Institute Central FL,4076577900,x,Registered,Registered,$3.50 ,
1/16/2017,F,Anne Peabody,003A000000fZN93IAG,001A000000W8T3jIAF,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Haydel Asthma & Allergy Clinic,9858578271,x,Registered,Registered,$3.50 ,
1/16/2017,F,Anne Peabody,003G0000017RBXDIA4,001A000000W9BNLIA3,OTM Responder - 2017 Jan Orlando Dinner Seminar,Hina Azmat MD,3862599902,x,Registered,Registered,$3.50 ,
1/16/2017,F,Anne Peabody,003G0000017RBe4IAG,001A000000W9Dl3IAF,OTM Responder - 2017 Jan Orlando Dinner Seminar,Legacy Medical Center,4076721002,x,Registered,Registered,$3.50 ,
1/16/2017,F,Anne Peabody,003G000002LDer4IAD,001G000001qkoovIAA,OTM Responder - 2017 Jan Orlando Dinner Seminar,Family Care,8634221400,x,Registered,Registered,$3.50 ,
1/16/2017,F,Anne Peabody,003A000000e8pLaIAI,001A000000W91WAIAZ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Lake Prime Care,3523651224,x,Registered,Registered,$3.50 ,
1/16/2017,F,Anthony Ryan,003A000000PznaJIAR,001A000000Oqyj4IAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Advance Family Practice LLC,4078981451,x,Registered,Registered,$3.50 ,
1/16/2017,F,Barnaby Thomas,003G000000rdvhFIAQ,001G000000gwqRgIAI,OTM Responder - 2017 Jan Orlando Dinner Seminar,Michael V Murphy MD,3867678383,x,Registered,Registered,$3.50 ,
1/16/2017,F,Debora Fleury,003G000002LDp6RIAT,001G000001qksaYIAQ,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Gooding Medical Corporation,2022691495,x,Registered,Registered,$3.50 ,
1/16/2017,F,Debora Fleury,003G000002ZKaf5IAD,001G000001zV0AzIAK,OTM Responder - 2017 Jan Memphis Dinner Seminar,Family Medicine And Weight Loss,9013430180,x,Registered,Registered,$3.50 ,
1/16/2017,F,Debora Fleury,003A000000bk2uTIAQ,001A000000W9LoCIAV,OTM Responder - 2017 Jan Orlando Dinner Seminar,Kiran R Modi MD,3212649100,x,Registered,Registered,$3.50 ,
1/16/2017,F,Gerard Pitts,003G0000013qN3gIAE,001A000000W8y9DIAR,OTM Responder - 2017 Jan Orlando Dinner Seminar,Port Orange Internists Inc,3867564400,x,Registered,Registered,$3.50 ,
1/16/2017,F,John Bonetti,003G000002LDlNyIAL,001G000001qkz6nIAA,OTM Responder - 2017 Jan Orlando Dinner Seminar,IMA Medical Center East Orlando,4077454581,x,Registered,Registered,$3.50 ,
1/16/2017,F,John Bonetti,003A000000bjwUHIAY,001A000000W8LSKIA3,OTM Responder - 2017 Jan Orlando Dinner Seminar,Jose A Lopez-Cintron MD,3867749890,x,Registered,Registered,$3.50 ,
